2015/07/16,3758.50,3877.51,3688.44,3823.18,492256200,569858916352.00
2015/07/17,3831.42,3994.48,3814.15,3957.35,481726268,593066983424.00
2015/07/20,3948.42,4021.33,3927.12,3992.11,539106714,688255598592.00
2015/07/21,3939.90,4041.82,3912.80,4017.67,504288028,646416826368.00
2015/07/22,3996.43,4042.34,3960.86,4026.04,520732225,678831915008.00
2015/07/23,4022.27,4132.61,4019.04,4123.92,563585966,743531872256.00
2015/07/24,4124.75,4184.45,4044.83,4070.91,627424860,843022073856.00
2015/07/27,3985.57,4051.16,3720.44,3725.56,556003247,721298063360.00
2015/07/28,3573.14,3762.53,3537.36,3663.00,563330042,685057507328.00
2015/07/29,3689.82,3792.07,3612.06,3789.17,434352085,557491945472.00
2015/07/30,3773.79,3844.37,3685.96,3705.77,457943228,615977910272.00
2015/07/31,3655.67,3729.51,3620.17,3663.73,350955745,460472254464.00
2015/08/03,3614.99,3648.94,3549.50,3622.91,363968731,445991583744.00
2015/08/04,3621.86,3757.03,3601.29,3756.54,362901666,464036233216.00
2015/08/05,3745.65,3782.35,3676.39,3694.57,366422979,483850289152.00
2015/08/06,3625.50,3710.57,3614.74,3661.54,274074663,357515132928.00
2015/08/07,3692.61,3756.74,3686.30,3744.20,340757184,445485023232.00
2015/08/10,3786.03,3943.62,3775.85,3928.42,497304319,652622036992.00
2015/08/11,3928.81,3970.34,3891.18,3927.91,538923460,712289943552.00
2015/08/12,3881.23,3937.77,3871.14,3886.32,442688278,597050261504.00
2015/08/13,3869.91,3955.79,3838.16,3954.56,430073303,578685501440.00
2015/08/14,3976.41,4000.68,3939.83,3965.33,467988217,647466450944.00
2015/08/17,3947.84,3994.54,3907.40,3993.67,460432060,626327683072.00
2015/08/18,3999.13,4006.34,3743.39,3748.16,543770822,722467225600.00
2015/08/19,3646.80,3811.43,3558.38,3794.11,475396239,599513300992.00
2015/08/20,3754.57,3788.01,3663.61,3664.29,390063057,501194981376.00
2015/08/21,3609.96,3652.84,3490.54,3507.74,369920479,450616492032.00
2015/08/24,3373.48,3388.36,3191.88,3209.91,334671792,358818873344.00
2015/08/25,3004.13,3123.03,2947.94,2964.97,352325110,358735773696.00
2015/08/26,2980.79,3092.04,2850.71,2927.29,466699663,461788971008.00
2015/08/27,2978.03,3085.42,2906.49,3083.59,400308398,404289290240.00
2015/08/28,3125.26,3235.84,3102.95,3232.35,443136928,474631012352.00
2015/08/31,3203.56,3207.86,3109.16,3205.99,397431382,431068610560.00
2015/09/01,3157.83,3180.33,3053.74,3166.62,432432468,420411637760.00
2015/09/02,3027.68,3194.48,3019.09,3160.17,438170153,423262355456.00
2015/09/07,3149.38,3217.58,3066.30,3080.42,296468114,302689714176.00
2015/09/08,3054.44,3174.71,3011.12,3170.45,255415465,263910375424.00
2015/09/09,3182.55,3256.74,3165.70,3243.09,375327978,412991422464.00
2015/09/10,3190.55,3243.28,3178.90,3197.89,273261759,299581079552.00
2015/09/11,3189.48,3223.76,3163.45,3200.23,224557822,252769468416.00
2015/09/14,3221.17,3229.48,3049.23,3114.80,346631158,373576794112.00
2015/09/15,3043.80,3081.70,2983.92,3005.17,249194445,243904593920.00
